0.396	1.188
0.3983	1.1947
0.4005	1.2015
0.4028	1.2082
0.405	1.2149
0.4073	1.2217
0.4095	1.2284
0.4118	1.2352
0.414	1.2419
0.4163	1.2487
0.4185	1.2554
0.4208	1.2622
0.423	1.2689
0.4253	1.2757
0.4275	1.2824
0.4298	1.2892
0.432	1.2959
0.4343	1.3027
0.4365	1.3094
0.4388	1.3162
0.441	1.3229
0.4433	1.3297
0.4455	1.3364
0.4478	1.3432
0.45	1.3499
0.4523	1.3567
0.4545	1.3634
0.4568	1.3702
0.459	1.3769
0.4613	1.3837
0.4635	1.3904
0.4658	1.3972
0.468	1.4039
0.4703	1.4107
0.4725	1.4174
0.4748	1.4242
0.477	1.4309
0.4793	1.4377
0.4815	1.4444
0.4838	1.4511
0.486	1.4579
0.4883	1.4646
0.4905	1.4714
0.4928	1.4781
0.495	1.4849
0.4973	1.4916
0.4995	1.4984
0.5018	1.5051
0.504	1.5119
0.5063	1.5186
0.5085	1.5254
0.5108	1.5321
0.513	1.5389
0.5153	1.5456
0.5175	1.5524
0.5198	1.5591
0.522	1.5659
0.5243	1.5726
0.5265	1.5794
0.5288	1.5861
0.531	1.5929
0.5333	1.5996
0.5355	1.6064
0.5378	1.6131
0.54	1.6198
0.5423	1.6266
0.5445	1.6333
0.5468	1.6401
0.549	1.6468
0.5513	1.6536
0.5535	1.6603
0.5558	1.6671
0.558	1.6738
0.5603	1.6806
0.5625	1.6873
0.5648	1.6941
0.567	1.7008
0.5693	1.7076
0.5715	1.7143
0.5738	1.7211
0.576	1.7278
0.5783	1.7346
0.5805	1.7413
0.5828	1.7481
0.585	1.7548
0.5873	1.7615
0.5895	1.7683
0.5918	1.775
0.594	1.7818
0.5963	1.7885
0.5985	1.7953
0.6008	1.802
0.603	1.8088
0.6053	1.8155
0.6075	1.8223
0.6098	1.829
0.612	1.8358
0.6143	1.8425
0.6165	1.8493
0.6188	1.856
0.621	1.8628
0.6233	1.8695
0.6255	1.8762
0.6278	1.883
0.63	1.8897
0.6323	1.8965
0.6345	1.9032
0.6368	1.91
0.639	1.9167
0.6413	1.9235
0.6435	1.9302
0.6458	1.937
0.648	1.9437
0.6503	1.9505
0.6525	1.9572
0.6548	1.964
0.657	1.9707
0.6593	1.9775
0.6615	1.9842
0.6638	1.9909
0.666	1.9977
0.6683	2.0044
0.6705	2.0112
0.6728	2.0179
0.675	2.0247
0.6773	2.0314
0.6795	2.0382
0.6818	2.0449
0.684	2.0517
0.6863	2.0584
0.6885	2.0652
0.6908	2.0719
0.693	2.0786
0.6953	2.0854
0.6975	2.0921
0.6998	2.0989
0.702	2.1056
0.7043	2.1124
0.7065	2.1191
0.7088	2.1259
0.711	2.1326
0.7133	2.1394
0.7155	2.1461
0.7178	2.1529
0.72	2.1596
0.7223	2.1663
0.7245	2.1731
0.7268	2.1798
0.729	2.1866
0.7313	2.1933
0.7335	2.2001
0.7358	2.2068
0.738	2.2136
0.7403	2.2203
0.7425	2.2271
0.7448	2.2338
0.747	2.2405
0.7493	2.2473
0.7515	2.254
0.7538	2.2608
0.756	2.2675
0.7583	2.2743
0.7605	2.281
0.7628	2.2878
0.765	2.2945
0.7673	2.3013
0.7695	2.308
0.7718	2.3147
0.774	2.3215
0.7763	2.3282
0.7785	2.335
0.7808	2.3417
0.783	2.3485
0.7853	2.3552
0.7875	2.362
0.7898	2.3687
0.792	2.3755
0.7943	2.3822
0.7965	2.3889
0.7988	2.3957
0.801	2.4024
0.8033	2.4092
0.8055	2.4159
0.8078	2.4227
0.81	2.4294
0.8123	2.4362
0.8145	2.4429
0.8168	2.4496
0.819	2.4564
0.8213	2.4631
0.8235	2.4699
0.8258	2.4766
0.828	2.4834
0.8303	2.4901
0.8325	2.4969
0.8348	2.5036
0.837	2.5103
0.8393	2.5171
0.8415	2.5238
0.8438	2.5306
0.846	2.5373
0.8483	2.5441
0.8505	2.5508
0.8528	2.5576
0.855	2.5643
0.8573	2.571
0.8595	2.5778
0.8618	2.5845
0.864	2.5913
0.8663	2.598
0.8685	2.6048
0.8708	2.6115
0.873	2.6183
0.8753	2.625
0.8775	2.6317
0.8798	2.6385
0.882	2.6452
0.8843	2.652
0.8865	2.6587
0.8888	2.6655
0.891	2.6722
0.8933	2.6789
0.8955	2.6857
0.8978	2.6924
0.9	2.6992
0.9023	2.7059
0.9045	2.7127
0.9068	2.7194
0.909	2.7262
0.9113	2.7329
0.9135	2.7396
0.9158	2.7464
0.918	2.7531
0.9203	2.7599
0.9225	2.7666
0.9248	2.7734
0.927	2.7801
0.9293	2.7868
0.9315	2.7936
0.9338	2.8003
0.936	2.8071
0.9383	2.8138
0.9405	2.8206
0.9428	2.8273
0.945	2.834
0.9473	2.8408
0.9495	2.8475
0.9518	2.8543
0.954	2.861
0.9563	2.8678
0.9585	2.8745
0.9608	2.8812
0.963	2.888
0.9653	2.8947
0.9675	2.9015
0.9698	2.9082
0.972	2.915
0.9743	2.9217
0.9765	2.9284
0.9788	2.9352
0.981	2.9419
0.9833	2.9487
0.9855	2.9554
0.9878	2.9622
0.99	2.9689
0.9923	2.9756
0.9945	2.9824
0.9968	2.9891
0.999	2.9959
1.0013	3.0026
1.0035	3.0093
1.0058	3.0161
1.008	3.0228
1.0103	3.0296
1.0125	3.0363
1.0148	3.0431
1.017	3.0498
1.0193	3.0565
1.0215	3.0633
1.0238	3.07
1.026	3.0768
1.0283	3.0835
1.0305	3.0902
1.0328	3.097
1.035	3.1037
1.0373	3.1105
1.0395	3.1172
1.0418	3.124
1.044	3.1307
1.0463	3.1374
1.0485	3.1442
1.0508	3.1509
1.053	3.1577
1.0553	3.1644
1.0575	3.1711
1.0598	3.1779
1.062	3.1846
1.0643	3.1914
1.0665	3.1981
1.0688	3.2048
1.071	3.2116
1.0733	3.2183
1.0755	3.2251
1.0778	3.2318
1.08	3.2385
1.0823	3.2453
1.0845	3.252
1.0868	3.2588
1.089	3.2655
1.0913	3.2722
1.0935	3.279
1.0958	3.2857
1.098	3.2925
1.1003	3.2992
1.1025	3.306
1.1048	3.3127
1.107	3.3194
1.1093	3.3262
1.1115	3.3329
1.1138	3.3397
1.116	3.3464
1.1183	3.3531
1.1205	3.3599
1.1228	3.3666
1.125	3.3734
1.1273	3.3801
1.1295	3.3868
1.1318	3.3936
1.134	3.4003
1.1363	3.407
1.1385	3.4138
1.1408	3.4205
1.143	3.4273
1.1453	3.434
1.1475	3.4407
1.1498	3.4475
1.152	3.4542
1.1543	3.461
1.1565	3.4677
1.1588	3.4744
1.161	3.4812
1.1633	3.4879
1.1655	3.4947
1.1678	3.5014
1.17	3.5081
1.1723	3.5149
1.1745	3.5216
1.1768	3.5284
1.179	3.5351
1.1813	3.5418
1.1835	3.5486
1.1858	3.5553
1.188	3.562
1.1903	3.5688
1.1925	3.5755
1.1948	3.5823
1.197	3.589
1.1993	3.5957
1.2015	3.6025
1.2038	3.6092
1.206	3.616
1.2083	3.6227
1.2105	3.6294
1.2128	3.6362
1.215	3.6429
1.2173	3.6496
1.2195	3.6564
1.2218	3.6631
1.224	3.6699
1.2263	3.6766
1.2285	3.6833
1.2308	3.6901
1.233	3.6968
1.2353	3.7035
1.2375	3.7103
1.2398	3.717
1.242	3.7238
1.2443	3.7305
1.2465	3.7372
1.2488	3.744
1.251	3.7507
1.2533	3.7574
1.2555	3.7642
1.2578	3.7709
1.26	3.7777
1.2623	3.7844
1.2645	3.7911
1.2668	3.7979
1.269	3.8046
1.2713	3.8113
1.2735	3.8181
1.2758	3.8248
1.278	3.8316
1.2803	3.8383
1.2825	3.845
1.2848	3.8518
1.287	3.8585
1.2893	3.8652
1.2915	3.872
1.2938	3.8787
1.296	3.8854
1.2983	3.8922
1.3005	3.8989
1.3028	3.9057
1.305	3.9124
1.3073	3.9191
1.3095	3.9259
1.3118	3.9326
1.314	3.9393
1.3163	3.9461
1.3185	3.9528
1.3208	3.9595
1.323	3.9663
1.3253	3.973
1.3275	3.9798
1.3298	3.9865
1.332	3.9932
1.3343	4.0
1.3365	4.0067
1.3388	4.0134
1.341	4.0202
1.3433	4.0269
1.3455	4.0336
1.3478	4.0404
1.35	4.0471
1.3523	4.0538
1.3545	4.0606
1.3568	4.0673
1.359	4.074
1.3613	4.0808
1.3635	4.0875
1.3658	4.0943
1.368	4.101
1.3703	4.1077
1.3725	4.1145
1.3748	4.1212
1.377	4.1279
1.3793	4.1347
1.3815	4.1414
1.3838	4.1481
1.386	4.1549
1.3883	4.1616
1.3905	4.1683
1.3928	4.1751
1.395	4.1818
1.3973	4.1885
1.3995	4.1953
1.4018	4.202
1.404	4.2087
1.4063	4.2155
1.4085	4.2222
1.4108	4.2289
1.413	4.2357
1.4153	4.2424
1.4175	4.2491
1.4198	4.2559
1.422	4.2626
1.4243	4.2693
1.4265	4.2761
1.4288	4.2828
1.431	4.2895
1.4333	4.2963
1.4355	4.303
1.4378	4.3097
1.44	4.3165
1.4423	4.3232
1.4445	4.3299
1.4468	4.3367
1.449	4.3434
1.4513	4.3501
1.4535	4.3569
1.4558	4.3636
1.458	4.3703
1.4603	4.3771
1.4625	4.3838
1.4648	4.3905
1.467	4.3973
1.4693	4.404
1.4715	4.4107
1.4738	4.4175
1.476	4.4242
1.4783	4.4309
1.4805	4.4377
1.4828	4.4444
1.485	4.4511
1.4873	4.4579
1.4895	4.4646
1.4918	4.4713
1.494	4.4781
1.4963	4.4848
1.4985	4.4915
1.5008	4.4982
1.503	4.505
1.5053	4.5117
1.5075	4.5184
1.5098	4.5252
1.512	4.5319
1.5143	4.5386
1.5165	4.5454
1.5188	4.5521
1.521	4.5588
1.5233	4.5656
1.5255	4.5723
1.5278	4.579
1.53	4.5858
1.5323	4.5925
1.5345	4.5992
1.5368	4.6059
1.539	4.6127
1.5413	4.6194
1.5435	4.6261
1.5458	4.6329
1.548	4.6396
1.5503	4.6463
1.5525	4.6531
1.5548	4.6598
1.557	4.6665
1.5593	4.6733
1.5615	4.68
1.5638	4.6867
1.566	4.6934
1.5683	4.7002
1.5705	4.7069
1.5728	4.7136
1.575	4.7204
1.5773	4.7271
1.5795	4.7338
1.5818	4.7406
1.584	4.7473
1.5863	4.754
1.5885	4.7607
1.5908	4.7675
1.593	4.7742
1.5953	4.7809
1.5975	4.7877
1.5998	4.7944
1.602	4.8011
1.6043	4.8078
1.6065	4.8146
1.6088	4.8213
1.611	4.828
1.6133	4.8348
1.6155	4.8415
1.6178	4.8482
1.62	4.8549
1.6223	4.8617
1.6245	4.8684
1.6268	4.8751
1.629	4.8819
1.6313	4.8886
1.6335	4.8953
1.6358	4.902
1.638	4.9088
1.6403	4.9155
1.6425	4.9222
1.6448	4.929
1.647	4.9357
1.6493	4.9424
1.6515	4.9491
1.6538	4.9559
1.656	4.9626
1.6583	4.9693
1.6605	4.9761
1.6628	4.9828
1.665	4.9895
1.6673	4.9962
1.6695	5.003
1.6718	5.0097
1.674	5.0164
1.6763	5.0231
1.6785	5.0299
1.6808	5.0366
1.683	5.0433
1.6853	5.0501
1.6875	5.0568
1.6898	5.0635
1.692	5.0702
1.6943	5.077
1.6965	5.0837
1.6988	5.0904
1.701	5.0971
1.7033	5.1039
1.7055	5.1106
1.7078	5.1173
1.71	5.124
1.7123	5.1308
1.7145	5.1375
1.7168	5.1442
1.719	5.151
1.7213	5.1577
1.7235	5.1644
1.7258	5.1711
1.728	5.1779
1.7303	5.1846
1.7325	5.1913
1.7348	5.198
1.737	5.2048
1.7393	5.2115
1.7415	5.2182
1.7438	5.2249
1.746	5.2317
1.7483	5.2384
1.7505	5.2451
1.7528	5.2518
1.755	5.2586
1.7573	5.2653
1.7595	5.272
1.7618	5.2787
1.764	5.2855
1.7663	5.2922
1.7685	5.2989
1.7708	5.3056
1.773	5.3124
1.7753	5.3191
1.7775	5.3258
1.7798	5.3325
1.782	5.3393
1.7843	5.346
1.7865	5.3527
1.7888	5.3594
1.791	5.3661
1.7933	5.3729
1.7955	5.3796
1.7978	5.3863
1.8	5.393
1.8023	5.3998
1.8045	5.4065
1.8068	5.4132
1.809	5.4199
1.8113	5.4267
1.8135	5.4334
1.8158	5.4401
1.818	5.4468
1.8203	5.4536
1.8225	5.4603
1.8248	5.467
1.827	5.4737
1.8293	5.4804
1.8315	5.4872
1.8338	5.4939
1.836	5.5006
1.8383	5.5073
1.8405	5.5141
1.8428	5.5208
1.845	5.5275
1.8473	5.5342
1.8495	5.5409
1.8518	5.5477
1.854	5.5544
1.8563	5.5611
1.8585	5.5678
1.8608	5.5746
1.863	5.5813
1.8653	5.588
1.8675	5.5947
1.8698	5.6014
1.872	5.6082
1.8743	5.6149
1.8765	5.6216
1.8788	5.6283
1.881	5.635
1.8833	5.6418
1.8855	5.6485
1.8878	5.6552
1.89	5.6619
1.8923	5.6687
1.8945	5.6754
1.8968	5.6821
1.899	5.6888
1.9013	5.6955
1.9035	5.7023
1.9058	5.709
1.908	5.7157
1.9103	5.7224
1.9125	5.7291
1.9148	5.7359
1.917	5.7426
1.9193	5.7493
1.9215	5.756
1.9238	5.7627
1.926	5.7695
1.9283	5.7762
1.9305	5.7829
1.9328	5.7896
1.935	5.7963
1.9373	5.8031
1.9395	5.8098
1.9418	5.8165
1.944	5.8232
1.9463	5.8299
1.9485	5.8367
1.9508	5.8434
1.953	5.8501
1.9553	5.8568
1.9575	5.8635
1.9598	5.8702
1.962	5.877
1.9643	5.8837
1.9665	5.8904
1.9688	5.8971
1.971	5.9038
1.9733	5.9106
1.9755	5.9173
1.9778	5.924
1.98	5.9307
1.9823	5.9374
1.9845	5.9441
1.9868	5.9509
1.989	5.9576
1.9913	5.9643
1.9935	5.971
1.9958	5.9777
1.998	5.9845
2.0003	5.9912
2.0026	5.9979
2.0048	6.0046
2.0071	6.0113
2.0093	6.018
2.0116	6.0248
2.0138	6.0315
2.0161	6.0382
2.0183	6.0449
2.0206	6.0516
2.0228	6.0583
2.0251	6.0651
2.0273	6.0718
2.0296	6.0785
2.0318	6.0852
2.0341	6.0919
2.0363	6.0986
2.0386	6.1054
2.0408	6.1121
2.0431	6.1188
2.0453	6.1255
2.0476	6.1322
2.0498	6.1389
2.0521	6.1457
2.0543	6.1524
2.0566	6.1591
2.0588	6.1658
2.0611	6.1725
2.0633	6.1792
2.0656	6.1859
2.0678	6.1927
2.0701	6.1994
2.0723	6.2061
2.0746	6.2128
2.0768	6.2195
2.0791	6.2262
2.0813	6.2329
2.0836	6.2397
2.0858	6.2464
2.0881	6.2531
2.0903	6.2598
2.0926	6.2665
2.0948	6.2732
2.0971	6.28
2.0993	6.2867
2.1016	6.2934
2.1038	6.3001
2.1061	6.3068
2.1083	6.3135
2.1106	6.3202
2.1128	6.3269
2.1151	6.3337
2.1173	6.3404
2.1196	6.3471
2.1218	6.3538
2.1241	6.3605
2.1263	6.3672
2.1286	6.3739
2.1308	6.3807
2.1331	6.3874
2.1353	6.3941
2.1376	6.4008
2.1398	6.4075
2.1421	6.4142
2.1443	6.4209
2.1466	6.4276
2.1488	6.4344
2.1511	6.4411
2.1533	6.4478
2.1556	6.4545
2.1578	6.4612
2.1601	6.4679
2.1623	6.4746
2.1646	6.4813
2.1668	6.4881
2.1691	6.4948
2.1713	6.5015
2.1736	6.5082
2.1758	6.5149
2.1781	6.5216
2.1803	6.5283
2.1826	6.535
2.1848	6.5417
2.1871	6.5485
2.1893	6.5552
2.1916	6.5619
2.1938	6.5686
2.1961	6.5753
2.1983	6.582
2.2006	6.5887
2.2028	6.5954
2.2051	6.6021
2.2073	6.6089
2.2096	6.6156
2.2118	6.6223
2.2141	6.629
2.2163	6.6357
2.2186	6.6424
2.2208	6.6491
2.2231	6.6558
2.2253	6.6625
2.2276	6.6692
2.2298	6.6759
2.2321	6.6827
2.2343	6.6894
2.2366	6.6961
2.2388	6.7028
2.2411	6.7095
2.2433	6.7162
2.2456	6.7229
2.2478	6.7296
2.2501	6.7363
2.2523	6.743
2.2546	6.7497
2.2568	6.7565
2.2591	6.7632
2.2613	6.7699
2.2636	6.7766
2.2658	6.7833
2.2681	6.79
2.2703	6.7967
2.2726	6.8034
2.2748	6.8101
2.2771	6.8168
2.2793	6.8235
2.2816	6.8302
2.2838	6.837
2.2861	6.8437
2.2883	6.8504
2.2906	6.8571
2.2928	6.8638
2.2951	6.8705
2.2973	6.8772
2.2996	6.8839
2.3018	6.8906
2.3041	6.8973
2.3063	6.904
2.3086	6.9107
2.3108	6.9174
2.3131	6.9241
2.3153	6.9308
2.3176	6.9376
2.3198	6.9443
2.3221	6.951
2.3243	6.9577
2.3266	6.9644
2.3288	6.9711
2.3311	6.9778
2.3333	6.9845
2.3356	6.9912
2.3378	6.9979
2.3401	7.0046
2.3423	7.0113
2.3446	7.018
2.3468	7.0247
2.3491	7.0314
2.3513	7.0381
2.3536	7.0448
2.3558	7.0515
2.3581	7.0583
2.3603	7.065
2.3626	7.0717
2.3648	7.0784
2.3671	7.0851
2.3693	7.0918
2.3716	7.0985
2.3738	7.1052
2.3761	7.1119
2.3783	7.1186
2.3806	7.1253
2.3828	7.132
2.3851	7.1387
2.3873	7.1454
2.3896	7.1521
2.3918	7.1588
2.3941	7.1655
2.3963	7.1722
2.3986	7.1789
2.4008	7.1856
2.4031	7.1923
2.4053	7.199
2.4076	7.2057
2.4098	7.2124
2.4121	7.2191
2.4143	7.2258
2.4166	7.2325
2.4188	7.2392
2.4211	7.246
2.4233	7.2527
2.4256	7.2594
2.4278	7.2661
2.4301	7.2728
2.4323	7.2795
2.4346	7.2862
2.4368	7.2929
2.4391	7.2996
2.4413	7.3063
2.4436	7.313
2.4458	7.3197
2.4481	7.3264
2.4503	7.3331
2.4526	7.3398
2.4548	7.3465
2.4571	7.3532
2.4593	7.3599
2.4616	7.3666
2.4638	7.3733
2.4661	7.38
2.4683	7.3867
2.4706	7.3934
2.4728	7.4001
2.4751	7.4068
2.4773	7.4135
2.4796	7.4202
2.4818	7.4269
2.4841	7.4336
2.4863	7.4403
2.4886	7.447
2.4908	7.4537
2.4931	7.4604
2.4953	7.4671
2.4976	7.4738
2.4998	7.4805
2.5021	7.4872
2.5043	7.4939
2.5066	7.5006
2.5088	7.5073
2.5111	7.514
2.5133	7.5207
2.5156	7.5274
2.5178	7.5341
2.5201	7.5408
2.5223	7.5475
2.5246	7.5542
2.5268	7.5609
2.5291	7.5676
2.5313	7.5743
2.5336	7.581
2.5358	7.5876
2.5381	7.5943
2.5403	7.601
2.5426	7.6077
2.5448	7.6144
2.5471	7.6211
2.5493	7.6278
2.5516	7.6345
2.5538	7.6412
2.5561	7.6479
2.5583	7.6546
2.5606	7.6613
2.5628	7.668
2.5651	7.6747
2.5673	7.6814
2.5696	7.6881
2.5718	7.6948
2.5741	7.7015
2.5763	7.7082
2.5786	7.7149
2.5808	7.7216
2.5831	7.7283
2.5853	7.735
2.5876	7.7417
2.5898	7.7484
2.5921	7.7551
2.5943	7.7618
2.5966	7.7685
2.5988	7.7751
2.6011	7.7818
2.6033	7.7885
2.6056	7.7952
2.6078	7.8019
2.6101	7.8086
2.6123	7.8153
2.6146	7.822
2.6168	7.8287
2.6191	7.8354
2.6213	7.8421
2.6236	7.8488
2.6258	7.8555
2.6281	7.8622
2.6303	7.8689
2.6326	7.8756
2.6348	7.8823
2.6371	7.8889
2.6393	7.8956
2.6416	7.9023
2.6438	7.909
2.6461	7.9157
2.6483	7.9224
2.6506	7.9291
2.6528	7.9358
2.6551	7.9425
2.6573	7.9492
2.6596	7.9559
2.6618	7.9626
2.6641	7.9693
2.6663	7.976
2.6686	7.9826
2.6708	7.9893
2.6731	7.996
2.6753	8.0027
2.6776	8.0094
2.6798	8.0161
2.6821	8.0228
2.6843	8.0295
2.6866	8.0362
2.6888	8.0429
2.6911	8.0496
2.6933	8.0563
2.6956	8.0629
2.6978	8.0696
2.7001	8.0763
2.7023	8.083
2.7046	8.0897
2.7068	8.0964
2.7091	8.1031
2.7113	8.1098
2.7136	8.1165
2.7158	8.1232
2.7181	8.1298
2.7203	8.1365
2.7226	8.1432
2.7248	8.1499
2.7271	8.1566
2.7293	8.1633
2.7316	8.17
2.7338	8.1767
2.7361	8.1834
2.7383	8.1901
2.7406	8.1967
2.7428	8.2034
2.7451	8.2101
2.7473	8.2168
2.7496	8.2235
2.7518	8.2302
2.7541	8.2369
2.7563	8.2436
2.7586	8.2502
2.7608	8.2569
2.7631	8.2636
2.7653	8.2703
2.7676	8.277
2.7698	8.2837
2.7721	8.2904
2.7743	8.2971
2.7766	8.3037
2.7788	8.3104
2.7811	8.3171
2.7833	8.3238
2.7856	8.3305
2.7878	8.3372
2.7901	8.3439
2.7923	8.3506
2.7946	8.3572
2.7968	8.3639
2.7991	8.3706
2.8013	8.3773
2.8036	8.384
2.8058	8.3907
2.8081	8.3974
2.8103	8.404
2.8126	8.4107
2.8148	8.4174
2.8171	8.4241
2.8193	8.4308
2.8216	8.4375
2.8238	8.4442
2.8261	8.4508
2.8283	8.4575
2.8306	8.4642
2.8328	8.4709
2.8351	8.4776
2.8373	8.4843
2.8396	8.491
2.8418	8.4976
2.8441	8.5043
2.8463	8.511
2.8486	8.5177
2.8508	8.5244
2.8531	8.5311
2.8553	8.5377
2.8576	8.5444
2.8598	8.5511
2.8621	8.5578
2.8643	8.5645
2.8666	8.5712
2.8688	8.5778
2.8711	8.5845
2.8733	8.5912
2.8756	8.5979
2.8778	8.6046
2.8801	8.6113
2.8823	8.6179
2.8846	8.6246
2.8868	8.6313
2.8891	8.638
2.8913	8.6447
2.8936	8.6513
2.8958	8.658
2.8981	8.6647
2.9003	8.6714
2.9026	8.6781
2.9048	8.6848
2.9071	8.6914
2.9093	8.6981
2.9116	8.7048
2.9138	8.7115
2.9161	8.7182
2.9183	8.7248
2.9206	8.7315
2.9228	8.7382
2.9251	8.7449
2.9273	8.7516
2.9296	8.7582
2.9318	8.7649
2.9341	8.7716
2.9363	8.7783
2.9386	8.785
2.9408	8.7916
2.9431	8.7983
2.9453	8.805
2.9476	8.8117
2.9498	8.8184
2.9521	8.825
2.9543	8.8317
2.9566	8.8384
2.9588	8.8451
2.9611	8.8518
2.9633	8.8584
2.9656	8.8651
2.9678	8.8718
2.9701	8.8785
2.9723	8.8851
2.9746	8.8918
2.9768	8.8985
2.9791	8.9052
2.9813	8.9119
2.9836	8.9185
2.9858	8.9252
2.9881	8.9319
2.9903	8.9386
2.9926	8.9452
2.9948	8.9519
2.9971	8.9586
2.9993	8.9653
3.0016	8.972
3.0038	8.9786
3.0061	8.9853
3.0083	8.992
3.0106	8.9987
3.0128	9.0053
3.0151	9.012
3.0173	9.0187
3.0196	9.0254
3.0218	9.032
3.0241	9.0387
3.0263	9.0454
3.0286	9.0521
3.0308	9.0587
3.0331	9.0654
3.0353	9.0721
3.0376	9.0788
3.0398	9.0854
3.0421	9.0921
3.0443	9.0988
3.0466	9.1055
3.0488	9.1121
3.0511	9.1188
3.0533	9.1255
3.0556	9.1322
3.0578	9.1388
3.0601	9.1455
3.0623	9.1522
3.0646	9.1589
3.0668	9.1655
3.0691	9.1722
3.0713	9.1789
3.0736	9.1856
3.0758	9.1922
3.0781	9.1989
3.0803	9.2056
3.0826	9.2122
3.0848	9.2189
3.0871	9.2256
3.0893	9.2323
3.0916	9.2389
3.0938	9.2456
3.0961	9.2523
3.0983	9.259
3.1006	9.2656
3.1028	9.2723
3.1051	9.279
3.1073	9.2856
3.1096	9.2923
3.1118	9.299
3.1141	9.3057
3.1163	9.3123
3.1186	9.319
3.1208	9.3257
3.1231	9.3323
3.1253	9.339
3.1276	9.3457
3.1298	9.3523
3.1321	9.359
3.1343	9.3657
3.1366	9.3724
3.1388	9.379
3.1411	9.3857
3.1433	9.3924
3.1456	9.399
3.1478	9.4057
3.1501	9.4124
3.1523	9.419
3.1546	9.4257
3.1568	9.4324
3.1591	9.4391
3.1613	9.4457
3.1636	9.4524
3.1658	9.4591
3.1681	9.4657
3.1703	9.4724
3.1726	9.4791
3.1748	9.4857
3.1771	9.4924
3.1793	9.4991
3.1816	9.5057
3.1838	9.5124
3.1861	9.5191
3.1883	9.5257
3.1906	9.5324
3.1928	9.5391
3.1951	9.5457
3.1973	9.5524
3.1996	9.5591
3.2018	9.5657
3.2041	9.5724
3.2063	9.5791
3.2086	9.5857
3.2108	9.5924
3.2131	9.5991
3.2153	9.6057
3.2176	9.6124
3.2198	9.6191
3.2221	9.6257
3.2243	9.6324
3.2266	9.6391
3.2288	9.6457
3.2311	9.6524
3.2333	9.6591
